-91.108385,30.362664,Baton Rouge Louisiana Temple,"<a href=""http://www.ldschurchtemples.com/batonrouge/""><img src=""http://www.ldschurchtemples.com/batonrouge/images/baton-rouge-mormon-temple-thumb.jpg""></a><BR><BR>10339 Highland Road<BR>Baton Rouge, Louisiana<BR>United States<BR>Phone:&nbsp; 225-769-1197<BR><a href=""http://www.ldschurchtemples.com/batonrouge/"">Information</a><BR>"
7.458244,47.002192,Bern Switzerland Temple,"<a href=""http://www.ldschurchtemples.com/bern/""><img src=""http://www.ldschurchtemples.com/bern/images/bern-mormon-temple-thumb.jpg""></a><BR><BR>Tempelstrasse 2<BR>Zollikofen, Bern<BR>Switzerland<BR>Phone:&nbsp; (41) 31-915-5252<BR><a href=""http://www.ldschurchtemples.com/bern/"">Information</a><BR>"
-108.63939,45.800505,Billings Montana Temple,"<a href=""http://www.ldschurchtemples.com/billings/""><img src=""http://www.ldschurchtemples.com/billings/images/billings-mormon-temple-thumb.jpg""></a><BR><BR>3100 Rim Point Drive<BR>Billings, Montana<BR>United States<BR>Phone:&nbsp; 406-655-0607<BR><a href=""http://www.ldschurchtemples.com/billings/"">Information</a><BR>"
-86.821236,33.674623,Birmingham Alabama Temple,"<a href=""http://www.ldschurchtemples.com/birmingham/""><img src=""http://www.ldschurchtemples.com/birmingham/images/birmingham-mormon-temple-thumb.jpg""></a><BR><BR>1927 Mount Olive Boulevard<BR>Gardendale, Alabama<BR>United States<BR>Phone:&nbsp; 205-631-3444<BR><b>Toll free</b>&nbsp;  866-360-3444<BR><a href=""http://www.ldschurchtemples.com/birmingham/"">Information</a><BR>"
-100.813979,46.838889,Bismarck North Dakota Temple,"<a href=""http://www.ldschurchtemples.com/bismarck/""><img src=""http://www.ldschurchtemples.com/bismarck/images/bismarck-mormon-temple-thumb.jpg""></a><BR><BR>2930 Cody Drive<BR>Bismarck, North Dakota<BR>United States<BR>Phone:&nbsp; 701-258-9590<BR><a href=""http://www.ldschurchtemples.com/bismarck/"">Information</a><BR>"
-74.056247,4.707801,BogotÃ¡ Colombia Temple,"<a href=""http://www.ldschurchtemples.com/bogota/""><img src=""http://www.ldschurchtemples.com/bogota/images/bogota-mormon-temple-thumb.jpg""></a><BR><BR>Carrera 46 no. 127â€“45<BR>BogotÃ¡, Distrito Capital<BR>Colombia<BR>Phone:&nbsp; (57) 1-625-8000<BR><a href=""http://www.ldschurchtemples.com/bogota/"">Information</a><BR>"
-116.275034,43.593523,Boise Idaho Temple,"<a href=""http://www.ldschurchtemples.com/boise/""><img src=""http://www.ldschurchtemples.com/boise/images/boise-mormon-temple-thumb.jpg""></a><BR><BR>1211 South Cole Road<BR>Boise, Idaho<BR>United States<BR>Phone:&nbsp; 208-322-4422<BR><a href=""http://www.ldschurchtemples.com/boise/"">Information</a><BR>"
-71.188091,42.412002,Boston Massachusetts Temple,"<a href=""http://www.ldschurchtemples.com/boston/""><img src=""http://www.ldschurchtemples.com/boston/images/boston-mormon-temple-thumb.jpg""></a><BR><BR>86 Frontage Road<BR>Belmont, Massachusetts<BR>United States<BR>Phone:&nbsp; 617-993-9993<BR><a href=""http://www.ldschurchtemples.com/boston/"">Information</a><BR>"
-111.846812,40.882853,Bountiful Utah Temple,"<a href=""http://www.ldschurchtemples.com/bountiful/""><img src=""http://www.ldschurchtemples.com/bountiful/images/bountiful-mormon-temple-thumb.jpg""></a><BR><BR>640 South Bountiful Boulevard<BR>Bountiful, Utah<BR>United States<BR>Phone:&nbsp; 801-296-2100<BR><a href=""http://www.ldschurchtemples.com/bountiful/"">Information</a><BR>"
-112.016592,41.505376,Brigham City Utah Temple,"<a href=""http://www.ldschurchtemples.com/brighamcity/""><img src=""http://www.ldschurchtemples.com/brighamcity/images/brigham-city-mormon-temple-thumb.jpg""></a><BR><BR>250 South Main Street<BR>Brigham City, Utah<BR>United States<BR>Phone:&nbsp; 435-695-2170<BR><b>Proxy Appointments</b>Â  435-695-2900<BR><a href=""http://www.ldschurchtemples.com/brighamcity/"">Information</a><BR>"
153.033841,-27.480886,Brisbane Australia Temple,"<a href=""http://www.ldschurchtemples.com/brisbane/""><img src=""http://www.ldschurchtemples.com/brisbane/images/brisbane-mormon-temple-thumb.jpg""></a><BR><BR>200 River Terrace<BR>Kangaroo Point, Queensland<BR>Australia<BR>Phone:&nbsp; (61) 7-3240-3600<BR><a href=""http://www.ldschurchtemples.com/brisbane/"">Information</a><BR>"
-58.518225,-34.729286,Buenos Aires Argentina Temple,"<a href=""http://www.ldschurchtemples.com/buenosaires/""><img src=""http://www.ldschurchtemples.com/buenosaires/images/buenos-aires-mormon-temple-thumb.jpg""></a><BR><BR>Autopista Richieri y Puente 13<BR>Ciudad Evita<BR>Buenos Aires<BR>Argentina<BR>Phone:&nbsp; (54) 11-4487-1848<BR><a href=""http://www.ldschurchtemples.com/buenosaires/"">Information</a><BR>"
-114.2333,51.140861,Calgary Alberta Temple,"<a href=""http://www.ldschurchtemples.com/calgary/""><img src=""http://www.ldschurchtemples.com/calgary/images/calgary-mormon-temple-thumb.jpg""></a><BR><BR>9802 Rocky Ridge Road NW<BR>Calgary, Alberta<BR>Canada<BR>Phone:&nbsp; 403-241-4250<BR><a href=""http://www.ldschurchtemples.com/calgary/"">Information</a><BR>"
-47.001133,-22.896534,Campinas Brazil Temple,"<a href=""http://www.ldschurchtemples.com/campinas/""><img src=""http://www.ldschurchtemples.com/campinas/images/campinas-mormon-temple-thumb.jpg""></a><BR><BR>Rua James Esdras Faust, 400<BR>Notre Dame<BR>Campinas, SÃ£o Paulo<BR>Brazil<BR>Phone:&nbsp; (55) 19-2102-5800<BR><a href=""http://www.ldschurchtemples.com/campinas/"">Information</a><BR>"
-66.837293,10.470849,Caracas Venezuela Temple,"<a href=""http://www.ldschurchtemples.com/caracas/""><img src=""http://www.ldschurchtemples.com/caracas/images/caracas-mormon-temple-thumb.jpg""></a><BR><BR>Avenida C con Calle C-1<BR>UrbanizaciÃ_n Caurimare<BR>Caracas, Distrito Federal<BR>Venezuela<BR>Phone:&nbsp; (58) 212-985-9123<BR><a href=""http://www.ldschurchtemples.com/caracas/"">Information</a><BR>"
-113.309394,49.19835,Cardston Alberta Temple,"<a href=""http://www.ldschurchtemples.com/cardston/""><img src=""http://www.ldschurchtemples.com/cardston/images/cardston-mormon-temple-thumb.jpg""></a><BR><BR>348 3rd Street West<BR>Cardston, Alberta<BR>Canada<BR>Phone:&nbsp; 403-653-3552<BR><a href=""http://www.ldschurchtemples.com/cardston/"">Information</a><BR>"
123.898299,10.327659,Cebu City Philippines Temple,"<a href=""http://www.ldschurchtemples.com/cebucity/""><img src=""http://www.ldschurchtemples.com/cebucity/images/cebu-city-mormon-temple-thumb.jpg""></a><BR><BR>Gorordo Avenue<BR>Barangay Lahug<BR>Cebu City, Cebu<BR>Philippines<BR>Phone:&nbsp; (63) 32-230-1207<BR><a href=""http://www.ldschurchtemples.com/cebucity/"">Information</a><BR>"
-113.096042,37.673079,Cedar City Utah Temple,"<a href=""http://www.ldschurchtemples.com/cedarcity/""><img src=""http://www.ldschurchtemples.com/images/mormon-temple-thumb.jpg""></a><BR><BR>Cedar City, Utah<BR>United States<BR>"
-87.859501,42.086829,Chicago Illinois Temple,"<a href=""http://www.ldschurchtemples.com/chicago/""><img src=""http://www.ldschurchtemples.com/chicago/images/chicago-mormon-temple-thumb.jpg""></a><BR><BR>4151 West Lake Avenue<BR>Glenview, Illinois<BR>United States<BR>Phone:&nbsp; 847-299-6500<BR><a href=""http://www.ldschurchtemples.com/chicago/"">Information</a><BR>"
-106.463209,31.736269,Ciudad JuÃ¡rez Mexico Temple,"<a href=""http://www.ldschurchtemples.com/ciudadjuarez/""><img src=""http://www.ldschurchtemples.com/ciudadjuarez/images/ciudad-juarez-mormon-temple-thumb.jpg""></a><BR><BR>Calle Paraguay no. 2900<BR>Esquina JosÃ© Borunda<BR>Colonia Partido Romero<BR>Ciudad JuÃ¡rez, Chihuahua<BR>Mexico<BR>Phone:&nbsp; (52) 656-611-5146<BR><a href=""http://www.ldschurchtemples.com/ciudadjuarez/"">Information</a><BR>"
-66.147644,-17.363644,Cochabamba Bolivia Temple,"<a href=""http://www.ldschurchtemples.com/cochabamba/""><img src=""http://www.ldschurchtemples.com/cochabamba/images/cochabamba-mormon-temple-thumb.jpg""></a><BR><BR>Avenida Melchor Urquidi 1500<BR>Alto Queru Queru<BR>Cochabamba, Cochabamba<BR>Bolivia<BR>Phone:&nbsp; (591) 4-429-3161<BR><a href=""http://www.ldschurchtemples.com/cochabamba/"">Information</a><BR>"
-108.082038,30.305251,Colonia JuÃ¡rez Chihuahua Mexico Temple,"<a href=""http://www.ldschurchtemples.com/coloniajuarez/""><img src=""http://www.ldschurchtemples.com/coloniajuarez/images/colonia-juarez-mormon-temple-thumb.jpg""></a><BR><BR>Calles Chihuahua y DÃ_az<BR>Colonia JuÃ¡rez, Chihuahua<BR>Mexico<BR>Phone:&nbsp; (52) 636-695-0144<BR><a href=""http://www.ldschurchtemples.com/coloniajuarez/"">Information</a><BR>"
-119.274893,46.226733,Columbia River Washington Temple,"<a href=""http://www.ldschurchtemples.com/columbiariver/""><img src=""http://www.ldschurchtemples.com/columbiariver/images/columbia-river-mormon-temple-thumb.jpg""></a><BR><BR>969 Gage Boulevard<BR>Richland, Washington<BR>United States<BR>Phone:&nbsp; 509-628-0990<BR><a href=""http://www.ldschurchtemples.com/columbiariver/"">Information</a><BR>"
-80.893981,33.959638,Columbia South Carolina Temple,"<a href=""http://www.ldschurchtemples.com/columbia/""><img src=""http://www.ldschurchtemples.com/columbia/images/columbia-mormon-temple-thumb.jpg""></a><BR><BR>2905 Trotter Road<BR>Hopkins, South Carolina<BR>United States<BR>Phone:&nbsp; 803-647-9472<BR><a href=""http://www.ldschurchtemples.com/columbia/"">Information</a><BR>"
-83.113214,39.994089,Columbus Ohio Temple,"<a href=""http://www.ldschurchtemples.com/columbus/""><img src=""http://www.ldschurchtemples.com/columbus/images/columbus-mormon-temple-thumb.jpg""></a><BR><BR>3870 Gateway Boulevard<BR>Columbus, Ohio<BR>United States<BR>Phone:&nbsp; 614-351-5001<BR><a href=""http://www.ldschurchtemples.com/columbus/"">Information</a><BR>"
-73.049966,-36.851499,ConcepciÃ_n Chile Temple,"<a href=""http://www.ldschurchtemples.com/concepcion/""><img src=""http://www.ldschurchtemples.com/concepcion/images/concepcion-mormon-temple-thumb.jpg""></a><BR><BR>1525 Pedro de Valdivia<BR>ConcepciÃ_n, BÃ_o-BÃ_o<BR>Chile<BR>"
12.53392,55.692677,Copenhagen Denmark Temple,"<a href=""http://www.ldschurchtemples.com/copenhagen/""><img src=""http://www.ldschurchtemples.com/copenhagen/images/copenhagen-mormon-temple-thumb.jpg""></a><BR><BR>Priorvej 12<BR>Frederiksberg<BR>Denmark<BR>Phone:&nbsp; (45) 38-18-1818<BR><a href=""http://www.ldschurchtemples.com/copenhagen/"">Information</a><BR>"
-64.245809,-31.358873,CÃ_rdoba Argentina Temple,"<a href=""http://www.ldschurchtemples.com/cordoba/""><img src=""http://www.ldschurchtemples.com/cordoba/images/cordoba-mormon-temple-thumb.jpg""></a><BR><BR>Avenida Pedro SimÃ_n Laplace<BR>Villa Belgrano<BR>CÃ_rdoba<BR>Argentina<BR>"
-49.342138,-25.441304,Curitiba Brazil Temple,"<a href=""http://www.ldschurchtemples.com/curitiba/""><img src=""http://www.ldschurchtemples.com/curitiba/images/curitiba-mormon-temple-thumb.jpg""></a><BR><BR>Rua Deputado Heitor Alencar Furtado, 3641<BR>MossunguÃª<BR>Curitiba, ParanÃ¡<BR>Brazil<BR>Phone:&nbsp; (55) 41-3204-6650<BR><a href=""http://www.ldschurchtemples.com/curitiba/"">Information</a><BR>"
-96.796525,32.914288,Dallas Texas Temple,"<a href=""http://www.ldschurchtemples.com/dallas/""><img src=""http://www.ldschurchtemples.com/dallas/images/dallas-mormon-temple-thumb.jpg""></a><BR><BR>6363 Willow Lane<BR>Dallas, Texas<BR>United States<BR>Phone:&nbsp; 972-991-1273<BR><a href=""http://www.ldschurchtemples.com/dallas/"">Information</a><BR>"
-104.965782,39.568698,Denver Colorado Temple,"<a href=""http://www.ldschurchtemples.com/denver/""><img src=""http://www.ldschurchtemples.com/denver/images/denver-mormon-temple-thumb.jpg""></a><BR><BR>2001 East Phillips Circle<BR>Centennial, Colorado<BR>United States<BR>Phone:&nbsp; 303-730-0220<BR><a href=""http://www.ldschurchtemples.com/denver/"">Information</a><BR>"
-83.229983,42.566266,Detroit Michigan Temple,"<a href=""http://www.ldschurchtemples.com/detroit/""><img src=""http://www.ldschurchtemples.com/detroit/images/detroit-mormon-temple-thumb.jpg""></a><BR><BR>37425 Woodward Avenue<BR>Bloomfield Hills, Michigan<BR>United States<BR>Phone:&nbsp; 248-593-0690<BR><a href=""http://www.ldschurchtemples.com/detroit/"">Information</a><BR>"
-111.840748,40.495893,Draper Utah Temple,"<a href=""http://www.ldschurchtemples.com/draper/""><img src=""http://www.ldschurchtemples.com/draper/images/draper-mormon-temple-thumb.jpg""></a><BR><BR>14065 Canyon Vista Lane<BR>Draper, Utah<BR>United States<BR>Phone:&nbsp; 801-576-4240<BR><a href=""http://www.ldschurchtemples.com/draper/"">Information</a><BR>"
-113.570538,53.489593,Edmonton Alberta Temple,"<a href=""http://www.ldschurchtemples.com/edmonton/""><img src=""http://www.ldschurchtemples.com/edmonton/images/edmonton-mormon-temple-thumb.jpg""></a><BR><BR>14325 53rd Avenue NW<BR>Edmonton, Alberta<BR>Canada<BR>Phone:&nbsp; 780-434-7436<BR><a href=""http://www.ldschurchtemples.com/edmonton/"">Information</a><BR>"
-111.893144,40.771089,Endowment House Temple,"<a href=""http://www.ldschurchtemples.com/endowment/""><img src=""http://www.ldschurchtemples.com/endowment/images/endowment-mormon-temple-thumb.jpg""></a><BR><BR>Salt Lake City, Utah<BR>United States<BR>"
-105.038685,40.494269,Fort Collins Colorado Temple,"<a href=""http://www.ldschurchtemples.com/fortcollins/""><img src=""http://www.ldschurchtemples.com/fortcollins/images/fort-collins-mormon-temple-thumb.jpg""></a><BR><BR>Southeast corner of Trilby Road and Timberline Road<BR>Fort Collins, Colorado<BR>United States<BR>"
-80.355727,26.070899,Fort Lauderdale Florida Temple,"<a href=""http://www.ldschurchtemples.com/fortlauderdale/""><img src=""http://www.ldschurchtemples.com/fortlauderdale/images/fort-lauderdale-mormon-temple-thumb.jpg""></a><BR><BR>3901 SW 154th Avenue<BR>Davie, Florida<BR>United States<BR>Phone:&nbsp; 954-382-8390<BR><a href=""http://www.ldschurchtemples.com/fortlauderdale/"">Information</a><BR>"
-38.46101,-3.747847,Fortaleza Brazil Temple,"<a href=""http://www.ldschurchtemples.com/fortaleza/""><img src=""http://www.ldschurchtemples.com/fortaleza/images/fortaleza-mormon-temple-thumb.jpg""></a><BR><BR>Avenida Santos Dumont esq Rua Mal. Mascarenhas Morais<BR>Fortaleza, CearÃ¡<BR>Brazil<BR>"
8.641316,50.258246,Frankfurt Germany Temple,"<a href=""http://www.ldschurchtemples.com/frankfurt/""><img src=""http://www.ldschurchtemples.com/frankfurt/images/frankfurt-mormon-temple-thumb.jpg""></a><BR><BR>Talstrasse 10<BR>Friedrichsdorf, Hessen<BR>Germany<BR>Phone:&nbsp; (49) 6172-59000<BR><a href=""http://www.ldschurchtemples.com/frankfurt/"">Information</a><BR>"
13.322541,50.922315,Freiberg Germany Temple,"<a href=""http://www.ldschurchtemples.com/freiberg/""><img src=""http://www.ldschurchtemples.com/freiberg/images/freiberg-mormon-temple-thumb.jpg""></a><BR><BR>Hainichener Strasse 64<BR>Freiberg, Sachsen<BR>Germany<BR>Phone:&nbsp; (49) 3731-35960<BR><a href=""http://www.ldschurchtemples.com/freiberg/"">Information</a><BR>"
-119.852911,36.828257,Fresno California Temple,"<a href=""http://www.ldschurchtemples.com/fresno/""><img src=""http://www.ldschurchtemples.com/fresno/images/fresno-mormon-temple-thumb.jpg""></a><BR><BR>6290 North Valentine Avenue<BR>Fresno, California<BR>United States<BR>Phone:&nbsp; 559-437-9451<BR><a href=""http://www.ldschurchtemples.com/fresno/"">Information</a><BR>"
130.391704,33.572618,Fukuoka Japan Temple,"<a href=""http://www.ldschurchtemples.com/fukuoka/""><img src=""http://www.ldschurchtemples.com/fukuoka/images/fukuoka-mormon-temple-thumb.jpg""></a><BR><BR>9-15 Hirao Johsui Machi<BR>Chuo-ku<BR>Fukuoka-shi, Fukuoka-ken<BR>Japan<BR>Phone:&nbsp; (81) 92-525-8255<BR><a href=""http://www.ldschurchtemples.com/fukuoka/"">Information</a><BR>"
-109.789974,32.862971,The Gila Valley Arizona Temple,"<a href=""http://www.ldschurchtemples.com/gilavalley/""><img src=""http://www.ldschurchtemples.com/gilavalley/images/gila-valley-mormon-temple-thumb.jpg""></a><BR><BR>5291 West Highway 70<BR>Central, Arizona<BR>United States<BR>Phone:&nbsp; 928-428-7243<BR><a href=""http://www.ldschurchtemples.com/gilavalley/"">Information</a><BR>"
-111.737365,33.291378,Gilbert Arizona Temple,"<a href=""http://www.ldschurchtemples.com/gilbert/""><img src=""http://www.ldschurchtemples.com/gilbert/images/gilbert-mormon-temple-thumb.jpg""></a><BR><BR>3301 S Greenfield Rd<BR>Gilbert, Arizona<BR>United States<BR>Phone:&nbsp; 480-822-5000<BR><a href=""http://www.ldschurchtemples.com/gilbert/"">Information</a><BR>"
-103.42307,20.66155,Guadalajara Mexico Temple,"<a href=""http://www.ldschurchtemples.com/guadalajara/""><img src=""http://www.ldschurchtemples.com/guadalajara/images/guadalajara-mormon-temple-thumb.jpg""></a><BR><BR>Avenida Patria no. 879<BR>Fraccionamiento Jardines Tepeyac<BR>ZapopÃ¡n, Jalisco<BR>Mexico<BR>Phone:&nbsp; (52) 333-125-1283<BR><a href=""http://www.ldschurchtemples.com/guadalajara/"">Information</a><BR>"
-90.485576,14.583303,Guatemala City Guatemala Temple,"<a href=""http://www.ldschurchtemples.com/guatemalacity/""><img src=""http://www.ldschurchtemples.com/guatemalacity/images/guatemala-city-mormon-temple-thumb.jpg""></a><BR><BR>24 Avenida 2-20, Zona 15<BR>Vista Hermosa 1<BR>Guatemala City, Guatemala<BR>Guatemala<BR>Phone:&nbsp; (502) 2329-8300<BR><a href=""http://www.ldschurchtemples.com/guatemalacity/"">Information</a><BR>"
-79.904877,-2.156246,Guayaquil Ecuador Temple,"<a href=""http://www.ldschurchtemples.com/guayaquil/""><img src=""http://www.ldschurchtemples.com/guayaquil/images/guayaquil-mormon-temple-thumb.jpg""></a><BR><BR>Calle 6ta y Avenida Rodrigo ChÃ¡vez GonzÃ¡lez<BR>Principado de las Lomas<BR>Urdesa Norte, Guayaquil<BR>Ecuador<BR>Phone:&nbsp; (593) 4-288-9388<BR><a href=""http://www.ldschurchtemples.com/guayaquil/"">Information</a><BR>"
-63.489038,44.66999,Halifax Nova Scotia Temple,"<a href=""http://www.ldschurchtemples.com/halifax/""><img src=""http://www.ldschurchtemples.com/halifax/images/halifax-mormon-temple-thumb.jpg""></a><BR><BR>44 Cumberland Drive<BR>Dartmouth, Nova Scotia<BR>Canada<BR>Phone:&nbsp; 902-434-6920<BR><a href=""http://www.ldschurchtemples.com/halifax/"">Information</a><BR>"
175.224885,-37.826397,Hamilton New Zealand Temple,"<a href=""http://www.ldschurchtemples.com/hamilton/""><img src=""http://www.ldschurchtemples.com/hamilton/images/hamilton-mormon-temple-thumb.jpg""></a><BR><BR>509 Tuhikaramea Road<BR>Temple View<BR>Hamilton<BR>New Zealand<BR>Phone:&nbsp; (64) 7-846-2750<BR><a href=""http://www.ldschurchtemples.com/hamilton/"">Information</a><BR>"
-72.844666,41.737552,Hartford Connecticut Temple,"<a href=""http://www.ldschurchtemples.com/hartford/""><img src=""http://www.ldschurchtemples.com/hartford/images/hartford-mormon-temple-thumb.jpg""></a><BR><BR>Corner of Farmington Ave and Melrose Dr<BR>Farmington, Connecticut<BR>United States<BR>"
24.781785,60.225193,Helsinki Finland Temple,"<a href=""http://www.ldschurchtemples.com/helsinki/""><img src=""http://www.ldschurchtemples.com/helsinki/images/helsinki-mormon-temple-thumb.jpg""></a><BR><BR>LeppÃ_sillantie 3<BR>Espoo<BR>Finland<BR>Phone:&nbsp; (358) 9-8493-710<BR><a href=""http://www.ldschurchtemples.com/helsinki/"">Information</a><BR>"
-110.94687,29.102548,Hermosillo Sonora Mexico Temple,"<a href=""http://www.ldschurchtemples.com/hermosillo/""><img src=""http://www.ldschurchtemples.com/hermosillo/images/hermosillo-mormon-temple-thumb.jpg""></a><BR><BR>General Pedro GarcÃ_a Conde no. 303<BR>Esquina Con Juan JosÃ© RÃ_os<BR>Colonia Pitic<BR>Hermosillo, Sonora<BR>Mexico<BR>Phone:&nbsp; (52) 662-210-5660<BR><a href=""http://www.ldschurchtemples.com/hermosillo/"">Information</a><BR>"
114.177336,22.34045,Hong Kong China Temple,"<a href=""http://www.ldschurchtemples.com/hongkong/""><img src=""http://www.ldschurchtemples.com/hongkong/images/hong-kong-mormon-temple-thumb.jpg""></a><BR><BR>2 Cornwall Street<BR>Kowloon Tong<BR>Kowloon City<BR>Hong Kong<BR>Phone:&nbsp; (852) 2339-8100<BR><a href=""http://www.ldschurchtemples.com/hongkong/"">Information</a><BR>"
-95.533038,29.999729,Houston Texas Temple,"<a href=""http://www.ldschurchtemples.com/houston/""><img src=""http://www.ldschurchtemples.com/houston/images/houston-mormon-temple-thumb.jpg""></a><BR><BR>15725 Champion Forest Drive<BR>Spring, Texas<BR>United States<BR>Phone:&nbsp; 281-376-6804<BR><a href=""http://www.ldschurchtemples.com/houston/"">Information</a><BR>"
-112.0415,43.499819,Idaho Falls Idaho Temple,"<a href=""http://www.ldschurchtemples.com/idahofalls/""><img src=""http://www.ldschurchtemples.com/idahofalls/images/idaho-falls-mormon-temple-thumb.jpg""></a><BR><BR>1000 Memorial Drive<BR>Idaho Falls, Idaho<BR>United States<BR>Phone:&nbsp; 208-522-7669<BR><a href=""http://www.ldschurchtemples.com/idahofalls/"">Information</a><BR>"
-86.165741,39.955588,Indianapolis Indiana Temple,"<a href=""http://www.ldschurchtemples.com/indianapolis/""><img src=""http://www.ldschurchtemples.com/indianapolis/images/indianapolis-mormon-temple-thumb.jpg""></a><BR><BR>Southwest corner of W 116th Street and Spring Mill Road<BR>Carmel, Indiana<BR>United States<BR>"
28.039195,-26.178051,Johannesburg South Africa Temple,"<a href=""http://www.ldschurchtemples.com/johannesburg/""><img src=""http://www.ldschurchtemples.com/johannesburg/images/johannesburg-mormon-temple-thumb.jpg""></a><BR><BR>7 Jubilee Road<BR>Parktown<BR>Johannesburg<BR>South Africa<BR>Phone:&nbsp; (27) 11-645-1540<BR><a href=""http://www.ldschurchtemples.com/johannesburg/"">Information</a><BR>"
-111.931417,40.566354,Jordan River Utah Temple,"<a href=""http://www.ldschurchtemples.com/jordanriver/""><img src=""http://www.ldschurchtemples.com/jordanriver/images/jordan-river-mormon-temple-thumb.jpg""></a><BR><BR>10200 South 1300 West<BR>South Jordan, Utah<BR>United States<BR>Phone:&nbsp; 801-254-3003<BR><a href=""http://www.ldschurchtemples.com/jordanriver/"">Information</a><BR>"
-94.501331,39.220473,Kansas City Missouri Temple,"<a href=""http://www.ldschurchtemples.com/kansascity/""><img src=""http://www.ldschurchtemples.com/kansascity/images/kansas-city-mormon-temple-thumb.jpg""></a><BR><BR>7001 Searcy Creek Parkway<BR>Kansas City, Missouri<BR>United States<BR>Phone:&nbsp; 816-413-1430<BR><a href=""http://www.ldschurchtemples.com/kansascity/"">Information</a><BR>"
15.273795,-4.327797,Kinshasa Democratic Republic of the Congo Temple,"<a href=""http://www.ldschurchtemples.com/kinshasa/""><img src=""http://www.ldschurchtemples.com/images/mormon-temple-thumb.jpg""></a><BR><BR>Kinshasa<BR>Democratic Republic of Congo<BR>"
